filename,filepath,duration_seconds,sample_rate,channels,category,sample_width_bytes,total_frames,file_size_mb
KBCFOaeH9XQ_out.wav,NotScreaming/KBCFOaeH9XQ_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
BqQxzzVkToc_out.wav,NotScreaming/BqQxzzVkToc_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
4mOTOTJLv5U_out.wav,NotScreaming/4mOTOTJLv5U_out.wav,10.0,44100,1,NotScreaming,2,441000,0.8412151336669922
ffWfKwi1P4E_out.wav,NotScreaming/ffWfKwi1P4E_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
Lv1sAn_z5sM_out.wav,NotScreaming/Lv1sAn_z5sM_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
4oNe6C5sQU0_out.wav,NotScreaming/4oNe6C5sQU0_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
4S0_gCV4Nn4_out.wav,NotScreaming/4S0_gCV4Nn4_out.wav,10.0,44100,1,NotScreaming,2,441000,0.8412151336669922
tWxeUTLGrZ0_out.wav,NotScreaming/tWxeUTLGrZ0_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
1KtITWt8BTI_out.wav,NotScreaming/1KtITWt8BTI_out.wav,9.839931972789115,44100,2,NotScreaming,2,433941,1.6554279327392578
E6B81rrUlnE_out.wav,NotScreaming/E6B81rrUlnE_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
RcZHjDxpAWA_out.wav,NotScreaming/RcZHjDxpAWA_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
crfMqQ6WyDM_out.wav,NotScreaming/crfMqQ6WyDM_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
F2ekiX14ID4_out.wav,NotScreaming/F2ekiX14ID4_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
PP3kNqPM434_out.wav,NotScreaming/PP3kNqPM434_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
oUk-fAw3c5M_out.wav,NotScreaming/oUk-fAw3c5M_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
HdPyCHQVKPc_out.wav,NotScreaming/HdPyCHQVKPc_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
Qcgg7w6TFQc_out.wav,NotScreaming/Qcgg7w6TFQc_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
8f3TpJL3XKE_out.wav,NotScreaming/8f3TpJL3XKE_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
XzBFqu8fI68_out.wav,NotScreaming/XzBFqu8fI68_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
sJXft-YIVG0_out.wav,NotScreaming/sJXft-YIVG0_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
_miAGxDX5FM_out.wav,NotScreaming/_miAGxDX5FM_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
RIBawnOxIh0_out.wav,NotScreaming/RIBawnOxIh0_out.wav,10.0,44100,1,NotScreaming,2,441000,0.8412151336669922
TcoRmHHHNgI_out.wav,NotScreaming/TcoRmHHHNgI_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
w0yHqPxybQE_out.wav,NotScreaming/w0yHqPxybQE_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
FHU4R4mbyEE_out.wav,NotScreaming/FHU4R4mbyEE_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
Vhb3ymD6Uwo_out.wav,NotScreaming/Vhb3ymD6Uwo_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
j8FYy5YfK7k_out.wav,NotScreaming/j8FYy5YfK7k_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
uq9kej0JLb4_out.wav,NotScreaming/uq9kej0JLb4_out.wav,7.7903174603174605,44100,2,NotScreaming,2,343553,1.3106250762939453
JYYfw3id3ek_out.wav,NotScreaming/JYYfw3id3ek_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
XRHeXdE2VQ4_out.wav,NotScreaming/XRHeXdE2VQ4_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
t5P_HJrrD64_out.wav,NotScreaming/t5P_HJrrD64_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
OMjLpPxbKN4_out.wav,NotScreaming/OMjLpPxbKN4_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
r4G71I1dFpA_out.wav,NotScreaming/r4G71I1dFpA_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
2E_cfP2PLUQ_out.wav,NotScreaming/2E_cfP2PLUQ_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
wLjOnXgZny0_out.wav,NotScreaming/wLjOnXgZny0_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
ROY9GRcZbG4_out.wav,NotScreaming/ROY9GRcZbG4_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
II1qAXeqvIQ_out.wav,NotScreaming/II1qAXeqvIQ_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
YUtrI5mnqKM_out.wav,NotScreaming/YUtrI5mnqKM_out.wav,10.0,44100,1,NotScreaming,2,441000,0.8412151336669922
xlE_HYdFR-I_out.wav,NotScreaming/xlE_HYdFR-I_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
jrQ5heBPzgg_out.wav,NotScreaming/jrQ5heBPzgg_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
4uv9ZR06R4Y_out.wav,NotScreaming/4uv9ZR06R4Y_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
41MtICTvZGM_out.wav,NotScreaming/41MtICTvZGM_out.wav,9.444444444444445,44100,2,NotScreaming,2,416500,1.5888957977294922
MInuYEFVsvU_out.wav,NotScreaming/MInuYEFVsvU_out.wav,10.0,44100,1,NotScreaming,2,441000,0.8412151336669922
NdqFBMCtvwo_out.wav,NotScreaming/NdqFBMCtvwo_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
RDJe0O26B4Q_out.wav,NotScreaming/RDJe0O26B4Q_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
B1lSqZqY-Y0_out.wav,NotScreaming/B1lSqZqY-Y0_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
i5TlfRqdawk_out.wav,NotScreaming/i5TlfRqdawk_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
69tcopJWwrY_out.wav,NotScreaming/69tcopJWwrY_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
xVi1wNljxjk_out.wav,NotScreaming/xVi1wNljxjk_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
kJehPn6_sbs_out.wav,NotScreaming/kJehPn6_sbs_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
04SFLoexHDo_out.wav,NotScreaming/04SFLoexHDo_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
ZmbO1DwmUZY_out.wav,NotScreaming/ZmbO1DwmUZY_out.wav,10.0,44100,1,NotScreaming,2,441000,0.8412151336669922
AuAhSdfY-rs_out.wav,NotScreaming/AuAhSdfY-rs_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
IusuWEAoIoY_out.wav,NotScreaming/IusuWEAoIoY_out.wav,10.0,44100,1,NotScreaming,2,441000,0.8412151336669922
rlzDt4-6eo0_out.wav,NotScreaming/rlzDt4-6eo0_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
5AAYAhVcZNM_out.wav,NotScreaming/5AAYAhVcZNM_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
anujpzVRneY_out.wav,NotScreaming/anujpzVRneY_out.wav,9.604716553287982,44100,2,NotScreaming,2,423568,1.6158580780029297
DTtm0QxR-Ew_out.wav,NotScreaming/DTtm0QxR-Ew_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
TkkLNOxVjXA_out.wav,NotScreaming/TkkLNOxVjXA_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
_H4iHqtGlAY_out.wav,NotScreaming/_H4iHqtGlAY_out.wav,9.882471655328798,44100,1,NotScreaming,2,435817,0.831329345703125
6KbzHKXLEmE_out.wav,NotScreaming/6KbzHKXLEmE_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
-Dj2PfPmynQ_out.wav,NotScreaming/-Dj2PfPmynQ_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
spGt_FyvDrk_out.wav,NotScreaming/spGt_FyvDrk_out.wav,10.0,44100,1,NotScreaming,2,441000,0.8412151336669922
WyWE44m1TtA_out.wav,NotScreaming/WyWE44m1TtA_out.wav,9.47312925170068,44100,1,NotScreaming,2,417765,0.7968978881835938
9tYJ8G9i5yc_out.wav,NotScreaming/9tYJ8G9i5yc_out.wav,10.0,44100,1,NotScreaming,2,441000,0.8412151336669922
SIBMc9ZDLag_out.wav,NotScreaming/SIBMc9ZDLag_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
7S9a9DsTBsI_out.wav,NotScreaming/7S9a9DsTBsI_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
1zF2W8JxFK4_out.wav,NotScreaming/1zF2W8JxFK4_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
zC3MxGNQ4fY_out.wav,NotScreaming/zC3MxGNQ4fY_out.wav,10.0,44100,1,NotScreaming,2,441000,0.8412151336669922
SwdhfGXkMCo_out.wav,NotScreaming/SwdhfGXkMCo_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
c9C74iJaS8o_out.wav,NotScreaming/c9C74iJaS8o_out.wav,10.0,44100,1,NotScreaming,2,441000,0.8412151336669922
p3DLHNuCYhU_out.wav,NotScreaming/p3DLHNuCYhU_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
eXFug5WggE4_out.wav,NotScreaming/eXFug5WggE4_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
D0jb5qpJFag_out.wav,NotScreaming/D0jb5qpJFag_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
mcAsO331Z9s_out.wav,NotScreaming/mcAsO331Z9s_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
5bqpcIX2VDQ_out.wav,NotScreaming/5bqpcIX2VDQ_out.wav,9.582154195011338,44100,2,NotScreaming,2,422573,1.6120624542236328
6oqbYipROOs_out.wav,NotScreaming/6oqbYipROOs_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
1da8Qc9hXSw_out.wav,NotScreaming/1da8Qc9hXSw_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
iSHfnvy5mkA_out.wav,NotScreaming/iSHfnvy5mkA_out.wav,10.0,44100,1,NotScreaming,2,441000,0.8412151336669922
tW7478HnmCs_out.wav,NotScreaming/tW7478HnmCs_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
WNx9AzSOTPk_out.wav,NotScreaming/WNx9AzSOTPk_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
En529NXRoEs_out.wav,NotScreaming/En529NXRoEs_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
ONlYMaqm9lo_out.wav,NotScreaming/ONlYMaqm9lo_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
vm9mPLYEv7c_out.wav,NotScreaming/vm9mPLYEv7c_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
nHGis4rLffU_out.wav,NotScreaming/nHGis4rLffU_out.wav,10.0,44100,1,NotScreaming,2,441000,0.8412151336669922
-WFsDr9xBVo_out.wav,NotScreaming/-WFsDr9xBVo_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
AEVz0KyQDt8_out.wav,NotScreaming/AEVz0KyQDt8_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
OE_05sAxvJ8_out.wav,NotScreaming/OE_05sAxvJ8_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
KHpF2LzWHfQ_out.wav,NotScreaming/KHpF2LzWHfQ_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
BIV3t1tHTT4_out.wav,NotScreaming/BIV3t1tHTT4_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
fIcCtvB-f3s_out.wav,NotScreaming/fIcCtvB-f3s_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
go-cSk9a1EY_out.wav,NotScreaming/go-cSk9a1EY_out.wav,10.0,44100,1,NotScreaming,2,441000,0.8412151336669922
088pGlFlgb4_out.wav,NotScreaming/088pGlFlgb4_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
VCOQOjLdIj0_out.wav,NotScreaming/VCOQOjLdIj0_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
Xn9o4D_leMU_out.wav,NotScreaming/Xn9o4D_leMU_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
kjRZTQGDY5I_out.wav,NotScreaming/kjRZTQGDY5I_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
pP--79vW59k_out.wav,NotScreaming/pP--79vW59k_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
dIeSPmawTDE_out.wav,NotScreaming/dIeSPmawTDE_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
6XHdybfV5Cw_out.wav,NotScreaming/6XHdybfV5Cw_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
eNpFQ50WwQU_out.wav,NotScreaming/eNpFQ50WwQU_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
NOhxxfWz-VU_out.wav,NotScreaming/NOhxxfWz-VU_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
oGtgsC4-1qo_out.wav,NotScreaming/oGtgsC4-1qo_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
_OJvh8eZCIk_out.wav,NotScreaming/_OJvh8eZCIk_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
fx3-JxVOwog_out.wav,NotScreaming/fx3-JxVOwog_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
-oxF9jhY94s_out.wav,NotScreaming/-oxF9jhY94s_out.wav,9.901791383219955,44100,2,NotScreaming,2,436669,1.6658344268798828
712QrVEkaAo_out.wav,NotScreaming/712QrVEkaAo_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
SEQ9Sz0UCl8_out.wav,NotScreaming/SEQ9Sz0UCl8_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
-ItCGHv_9Gs_out.wav,NotScreaming/-ItCGHv_9Gs_out.wav,9.817437641723355,44100,2,NotScreaming,2,432949,1.6516437530517578
pKbxVJDtDhI_out.wav,NotScreaming/pKbxVJDtDhI_out.wav,9.436213151927438,44100,2,NotScreaming,2,416137,1.5875110626220703
kDgS1_gG0tA_out.wav,NotScreaming/kDgS1_gG0tA_out.wav,9.377165532879818,44100,1,NotScreaming,2,413533,0.7888259887695312
jkn29p1aLdI_out.wav,NotScreaming/jkn29p1aLdI_out.wav,10.0,44100,1,NotScreaming,2,441000,0.8412151336669922
yQN9gj7Vk0w_out.wav,NotScreaming/yQN9gj7Vk0w_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
zWqvlnU-Kq8_out.wav,NotScreaming/zWqvlnU-Kq8_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
zlt89JkjR8c_out.wav,NotScreaming/zlt89JkjR8c_out.wav,10.0,44100,1,NotScreaming,2,441000,0.8412151336669922
7CF182nt-bE_out.wav,NotScreaming/7CF182nt-bE_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
UTJZzX8tOy4_out.wav,NotScreaming/UTJZzX8tOy4_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
CXrs-ULjE4E_out.wav,NotScreaming/CXrs-ULjE4E_out.wav,9.830680272108843,44100,2,NotScreaming,2,433533,1.6538715362548828
oh0EWEvJI90_out.wav,NotScreaming/oh0EWEvJI90_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
GZafbyzcbc0_out.wav,NotScreaming/GZafbyzcbc0_out.wav,9.268775510204081,44100,1,NotScreaming,2,408753,0.7797088623046875
GyzTkeJI5BY_out.wav,NotScreaming/GyzTkeJI5BY_out.wav,7.511678004535147,44100,2,NotScreaming,2,331265,1.2637500762939453
Bj8ORprzR6Y_out.wav,NotScreaming/Bj8ORprzR6Y_out.wav,9.185873015873016,44100,2,NotScreaming,2,405097,1.5453968048095703
gWMrFrICmNw_out.wav,NotScreaming/gWMrFrICmNw_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
vHGamawvufY_out.wav,NotScreaming/vHGamawvufY_out.wav,9.39265306122449,44100,2,NotScreaming,2,414216,1.5801830291748047
5GQW_-DdCUg_out.wav,NotScreaming/5GQW_-DdCUg_out.wav,10.0,44100,1,NotScreaming,2,441000,0.8412151336669922
DLQKrdxysgc_out.wav,NotScreaming/DLQKrdxysgc_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
8T-ElyQVDAI_out.wav,NotScreaming/8T-ElyQVDAI_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
XhAANob18_8_out.wav,NotScreaming/XhAANob18_8_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
taMA2HEaA_U_out.wav,NotScreaming/taMA2HEaA_U_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
yk9-ww_XBl0_out.wav,NotScreaming/yk9-ww_XBl0_out.wav,10.0,44100,1,NotScreaming,2,441000,0.8412151336669922
Cl3gwhRuVs0_out.wav,NotScreaming/Cl3gwhRuVs0_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
G6G1Amupivo_out.wav,NotScreaming/G6G1Amupivo_out.wav,9.354648526077098,44100,2,NotScreaming,2,412540,1.5737895965576172
l5sbP_vmgl8_out.wav,NotScreaming/l5sbP_vmgl8_out.wav,10.0,44100,1,NotScreaming,2,441000,0.8412151336669922
nM2ZcgMqhQc_out.wav,NotScreaming/nM2ZcgMqhQc_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
bKm2_67xtVs_out.wav,NotScreaming/bKm2_67xtVs_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
DFPu83ggTlM_out.wav,NotScreaming/DFPu83ggTlM_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
0SypBcVpZ0E_out.wav,NotScreaming/0SypBcVpZ0E_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
FvdUm5j_oA0_out.wav,NotScreaming/FvdUm5j_oA0_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
dRvVBKLxCgU_out.wav,NotScreaming/dRvVBKLxCgU_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
zFRreJxXDFw_out.wav,NotScreaming/zFRreJxXDFw_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
t8uF3PZ3KGQ_out.wav,NotScreaming/t8uF3PZ3KGQ_out.wav,10.0,44100,1,NotScreaming,2,441000,0.8412151336669922
rt3Y5n2OUvA_out.wav,NotScreaming/rt3Y5n2OUvA_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
WH_wR-8OVds_out.wav,NotScreaming/WH_wR-8OVds_out.wav,10.0,44100,1,NotScreaming,2,441000,0.8412151336669922
NmbiUTUSZig_out.wav,NotScreaming/NmbiUTUSZig_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
7U3Uwu42nwk_out.wav,NotScreaming/7U3Uwu42nwk_out.wav,9.904240362811791,44100,2,NotScreaming,2,436777,1.6662464141845703
e72T8VsMb4Q_out.wav,NotScreaming/e72T8VsMb4Q_out.wav,10.0,44100,1,NotScreaming,2,441000,0.8412151336669922
vQ3jXFJMVrc_out.wav,NotScreaming/vQ3jXFJMVrc_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
kj-ztpj4FO8_out.wav,NotScreaming/kj-ztpj4FO8_out.wav,10.0,44100,1,NotScreaming,2,441000,0.8412151336669922
-4xJv59_zcA_out.wav,NotScreaming/-4xJv59_zcA_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
BVlh3igb-7g_out.wav,NotScreaming/BVlh3igb-7g_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
qL45Jqj57iw_out.wav,NotScreaming/qL45Jqj57iw_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
TWV3YLscSaw_out.wav,NotScreaming/TWV3YLscSaw_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
MSJG8sRhaK0_out.wav,NotScreaming/MSJG8sRhaK0_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
IWMMkp35d6Y_out.wav,NotScreaming/IWMMkp35d6Y_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
FEVRv0JwVF0_out.wav,NotScreaming/FEVRv0JwVF0_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
Z-4hWL2ceJQ_out.wav,NotScreaming/Z-4hWL2ceJQ_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
oBwt8T8P8Zs_out.wav,NotScreaming/oBwt8T8P8Zs_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
OItUhSp_S1k_out.wav,NotScreaming/OItUhSp_S1k_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
vTXb8P7sAFY_out.wav,NotScreaming/vTXb8P7sAFY_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
1BTJQY-2OwY_out.wav,NotScreaming/1BTJQY-2OwY_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
xl1op2Kwj_w_out.wav,NotScreaming/xl1op2Kwj_w_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
bBGcQ2-W768_out.wav,NotScreaming/bBGcQ2-W768_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
Pv8ZWvM8bhw_out.wav,NotScreaming/Pv8ZWvM8bhw_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
t6Lj3sfrJzg_out.wav,NotScreaming/t6Lj3sfrJzg_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
k-4Q_ZC3T9U_out.wav,NotScreaming/k-4Q_ZC3T9U_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
Hl6xcoyAHUY_out.wav,NotScreaming/Hl6xcoyAHUY_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
QN8JhcutUBQ_out.wav,NotScreaming/QN8JhcutUBQ_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
f7jtLE3Q8EE_out.wav,NotScreaming/f7jtLE3Q8EE_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
YGE_k0h00nY_out.wav,NotScreaming/YGE_k0h00nY_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
_6uP5AkskmE_out.wav,NotScreaming/_6uP5AkskmE_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
pNirIUlYwNU_out.wav,NotScreaming/pNirIUlYwNU_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
43kV0t2U3qQ_out.wav,NotScreaming/43kV0t2U3qQ_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
LMzTjjnxaSY_out.wav,NotScreaming/LMzTjjnxaSY_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
5aHvoCScO0g_out.wav,NotScreaming/5aHvoCScO0g_out.wav,10.0,44100,1,NotScreaming,2,441000,0.8412151336669922
yw1K7Z3cz10_out.wav,NotScreaming/yw1K7Z3cz10_out.wav,10.0,44100,1,NotScreaming,2,441000,0.8412151336669922
XOsHEjo-RSg_out.wav,NotScreaming/XOsHEjo-RSg_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
Rg0HE_P3_4I_out.wav,NotScreaming/Rg0HE_P3_4I_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
lczsLSLFbQ4_out.wav,NotScreaming/lczsLSLFbQ4_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
s5wdG7xbTNg_out.wav,NotScreaming/s5wdG7xbTNg_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
AmP1CbovFcs_out.wav,NotScreaming/AmP1CbovFcs_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
6AyumUbU3VM_out.wav,NotScreaming/6AyumUbU3VM_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
Uy9EgFy6NBg_out.wav,NotScreaming/Uy9EgFy6NBg_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
HJFlxLJSX8E_out.wav,NotScreaming/HJFlxLJSX8E_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
6DTuDIXEJx0_out.wav,NotScreaming/6DTuDIXEJx0_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
qLdM6hG_2wc_out.wav,NotScreaming/qLdM6hG_2wc_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
o0-zzs1GDc4_out.wav,NotScreaming/o0-zzs1GDc4_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
PBMfPDei93s_out.wav,NotScreaming/PBMfPDei93s_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
gkZv2QS6c70_out.wav,NotScreaming/gkZv2QS6c70_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
IroOVamQZHQ_out.wav,NotScreaming/IroOVamQZHQ_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
1fGqrFRMknY_out.wav,NotScreaming/1fGqrFRMknY_out.wav,10.0,44100,1,NotScreaming,2,441000,0.8412151336669922
kuj0Oi2_7yU_out.wav,NotScreaming/kuj0Oi2_7yU_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
ZLHKYeoCtyA_out.wav,NotScreaming/ZLHKYeoCtyA_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
lXdmdwthNLc_out.wav,NotScreaming/lXdmdwthNLc_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
RfGSlaxcN0w_out.wav,NotScreaming/RfGSlaxcN0w_out.wav,10.0,44100,1,NotScreaming,2,441000,0.8412151336669922
cAU5LJKl3HU_out.wav,NotScreaming/cAU5LJKl3HU_out.wav,10.0,44100,1,NotScreaming,2,441000,0.8412151336669922
nONXdP6T3pc_out.wav,NotScreaming/nONXdP6T3pc_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
gCSShNsw-_A_out.wav,NotScreaming/gCSShNsw-_A_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
a_t61PhbjdY_out.wav,NotScreaming/a_t61PhbjdY_out.wav,10.0,44100,2,NotScreaming,2,441000,1.6823558807373047
